,case_no,subcase_no,case_count,node_count,p_node_fail_min,p_node_fail_max,retires_min,retires_max,path_len,path_count,sla
1097,22,48,50,25,0.01,0.3,1,2,2000,1,0.056480661641048494
1098,22,49,50,25,0.01,0.3,1,2,2000,1,0.6492404495572802
1099,22,50,50,25,0.01,0.3,1,2,2000,1,0.9082119883786022
1100,23,1,50,25,0.01,0.3,1,2,2000,1,0.5632722684590522
1101,23,2,50,25,0.01,0.3,1,2,2000,1,0.6605756826917408
1102,23,3,50,25,0.01,0.3,1,2,2000,1,0.5618158804549449
1103,23,4,50,25,0.01,0.3,1,2,2000,1,0.9288091364305322
1104,23,5,50,25,0.01,0.3,1,2,2000,1,0.920507083114742
1105,23,6,50,25,0.01,0.3,1,2,2000,1,0.709324224925773
1106,23,7,50,25,0.01,0.3,1,2,2000,1,0.1012267517294679
1107,23,8,50,25,0.01,0.3,1,2,2000,1,0.881279435765584
1108,23,9,50,25,0.01,0.3,1,2,2000,1,0.05313956755164379
1109,23,10,50,25,0.01,0.3,1,2,2000,1,0.9498619582315474
1110,23,11,50,25,0.01,0.3,1,2,2000,1,0.6785137228885854
1111,23,12,50,25,0.01,0.3,1,2,2000,1,0.34787158120963246
1112,23,13,50,25,0.01,0.3,1,2,2000,1,0.7956012227779646
1113,23,14,50,25,0.01,0.3,1,2,2000,1,0.8007417953364112
1114,23,15,50,25,0.01,0.3,1,2,2000,1,0.04041942442179819
1115,23,16,50,25,0.01,0.3,1,2,2000,1,0.40985662818353763
1116,23,17,50,25,0.01,0.3,1,2,2000,1,0.3593762158799652
1117,23,18,50,25,0.01,0.3,1,2,2000,1,0.31561173859252944
1118,23,19,50,25,0.01,0.3,1,2,2000,1,0.9466449874426942
1119,23,20,50,25,0.01,0.3,1,2,2000,1,0.9794228748521321
1120,23,21,50,25,0.01,0.3,1,2,2000,1,0.8164014593750666
1121,23,22,50,25,0.01,0.3,1,2,2000,1,0.5272228477730592
1122,23,23,50,25,0.01,0.3,1,2,2000,1,0.1786943376570073
1123,23,24,50,25,0.01,0.3,1,2,2000,1,0.8848240032408409
1124,23,25,50,25,0.01,0.3,1,2,2000,1,0.8790536697182856
1125,23,26,50,25,0.01,0.3,1,2,2000,1,0.3900604465725969
1126,23,27,50,25,0.01,0.3,1,2,2000,1,0.03491189835835829
1127,23,28,50,25,0.01,0.3,1,2,2000,1,0.1323260578971214
1128,23,29,50,25,0.01,0.3,1,2,2000,1,0.10885252330258618
1129,23,30,50,25,0.01,0.3,1,2,2000,1,0.59414584933566
1130,23,31,50,25,0.01,0.3,1,2,2000,1,6.791311483574679e-05
1131,23,32,50,25,0.01,0.3,1,2,2000,1,0.6701149441696838
1132,23,33,50,25,0.01,0.3,1,2,2000,1,0.026692995439405266
1133,23,34,50,25,0.01,0.3,1,2,2000,1,0.3778610938321123
1134,23,35,50,25,0.01,0.3,1,2,2000,1,0.41769553544154225
1135,23,36,50,25,0.01,0.3,1,2,2000,1,0.08016914042997655
1136,23,37,50,25,0.01,0.3,1,2,2000,1,0.48146861563582155
1137,23,38,50,25,0.01,0.3,1,2,2000,1,0.6310806044403978
1138,23,39,50,25,0.01,0.3,1,2,2000,1,0.8814203073530428
1139,23,40,50,25,0.01,0.3,1,2,2000,1,0.9690615280647904
1140,23,41,50,25,0.01,0.3,1,2,2000,1,0.5677789760015588
1141,23,42,50,25,0.01,0.3,1,2,2000,1,0.00041345546062608867
1142,23,43,50,25,0.01,0.3,1,2,2000,1,0.9521815012010023
1143,23,44,50,25,0.01,0.3,1,2,2000,1,0.03140345850256229
1144,23,45,50,25,0.01,0.3,1,2,2000,1,0.17456708402818086
1145,23,46,50,25,0.01,0.3,1,2,2000,1,0.12824247243099068
1146,23,47,50,25,0.01,0.3,1,2,2000,1,0.06807668685520481
1147,23,48,50,25,0.01,0.3,1,2,2000,1,0.30889281947076097
1148,23,49,50,25,0.01,0.3,1,2,2000,1,0.9919928543368804
1149,23,50,50,25,0.01,0.3,1,2,2000,1,0.0624274538476284
1150,24,1,50,25,0.01,0.3,1,2,2000,1,2.8440473658043382e-05
1151,24,2,50,25,0.01,0.3,1,2,2000,1,0.001968115475409769
1152,24,3,50,25,0.01,0.3,1,2,2000,1,5.45723369689316e-07
1153,24,4,50,25,0.01,0.3,1,2,2000,1,2.908541417040513e-05
1154,24,5,50,25,0.01,0.3,1,2,2000,1,7.238327154935191e-11
1155,24,6,50,25,0.01,0.3,1,2,2000,1,7.019098434613262e-08
1156,24,7,50,25,0.01,0.3,1,2,2000,1,4.967917542270747e-08
1157,24,8,50,25,0.01,0.3,1,2,2000,1,7.36835053368398e-08
1158,24,9,50,25,0.01,0.3,1,2,2000,1,1.6758745371793806e-09
1159,24,10,50,25,0.01,0.3,1,2,2000,1,2.0525982899075486e-10
1160,24,11,50,25,0.01,0.3,1,2,2000,1,5.19601013255999e-07
1161,24,12,50,25,0.01,0.3,1,2,2000,1,3.513381863032358e-18
1162,24,13,50,25,0.01,0.3,1,2,2000,1,1.9109089469786475e-05
1163,24,14,50,25,0.01,0.3,1,2,2000,1,1.4995601836765857e-06
1164,24,15,50,25,0.01,0.3,1,2,2000,1,2.1496831273981547e-05
1165,24,16,50,25,0.01,0.3,1,2,2000,1,2.0252518144194528e-07
1166,24,17,50,25,0.01,0.3,1,2,2000,1,5.409132986393717e-05
1167,24,18,50,25,0.01,0.3,1,2,2000,1,0.001097075156176679
1168,24,19,50,25,0.01,0.3,1,2,2000,1,3.9520786512229204e-08
1169,24,20,50,25,0.01,0.3,1,2,2000,1,1.4009442581838353e-07
1170,24,21,50,25,0.01,0.3,1,2,2000,1,8.753876649616197e-14
1171,24,22,50,25,0.01,0.3,1,2,2000,1,2.759328134478479e-11
1172,24,23,50,25,0.01,0.3,1,2,2000,1,0.00024291594165867645
1173,24,24,50,25,0.01,0.3,1,2,2000,1,0.0002184666513164146
1174,24,25,50,25,0.01,0.3,1,2,2000,1,3.327572620335741e-05
1175,24,26,50,25,0.01,0.3,1,2,2000,1,1.9731692989857173e-10
1176,24,27,50,25,0.01,0.3,1,2,2000,1,8.338359246942091e-14
1177,24,28,50,25,0.01,0.3,1,2,2000,1,0.003027281339544266
1178,24,29,50,25,0.01,0.3,1,2,2000,1,1.3938716764606206e-08
1179,24,30,50,25,0.01,0.3,1,2,2000,1,3.215436521587e-06
1180,24,31,50,25,0.01,0.3,1,2,2000,1,1.3160448720541986e-06
1181,24,32,50,25,0.01,0.3,1,2,2000,1,0.00035626338310548023
1182,24,33,50,25,0.01,0.3,1,2,2000,1,5.223692904261323e-07
1183,24,34,50,25,0.01,0.3,1,2,2000,1,3.206596968284479e-08
1184,24,35,50,25,0.01,0.3,1,2,2000,1,2.9201982193307413e-05
1185,24,36,50,25,0.01,0.3,1,2,2000,1,5.22876770614093e-13
1186,24,37,50,25,0.01,0.3,1,2,2000,1,2.272812073077078e-06
1187,24,38,50,25,0.01,0.3,1,2,2000,1,9.799850813116439e-07
1188,24,39,50,25,0.01,0.3,1,2,2000,1,0.00012869955880110665
1189,24,40,50,25,0.01,0.3,1,2,2000,1,1.1604766785315468e-10
1190,24,41,50,25,0.01,0.3,1,2,2000,1,0.001627120227531256
1191,24,42,50,25,0.01,0.3,1,2,2000,1,7.699717629518543e-10
1192,24,43,50,25,0.01,0.3,1,2,2000,1,2.4905570295333227e-12
1193,24,44,50,25,0.01,0.3,1,2,2000,1,4.2468325001424683e-07
1194,24,45,50,25,0.01,0.3,1,2,2000,1,2.991528576947598e-09
1195,24,46,50,25,0.01,0.3,1,2,2000,1,2.243037106224493e-07
1196,24,47,50,25,0.01,0.3,1,2,2000,1,2.2245801265711314e-05
1197,24,48,50,25,0.01,0.3,1,2,2000,1,7.652173919072066e-11
1198,24,49,50,25,0.01,0.3,1,2,2000,1,4.739689111365287e-13
1199,24,50,50,25,0.01,0.3,1,2,2000,1,8.642712492386532e-13
1200,25,1,50,25,0.01,0.3,1,2,2000,1,0.9774495391405943
1201,25,2,50,25,0.01,0.3,1,2,2000,1,0.0009912733632704332
1202,25,3,50,25,0.01,0.3,1,2,2000,1,0.7693323267574358
1203,25,4,50,25,0.01,0.3,1,2,2000,1,0.9649252459456058
1204,25,5,50,25,0.01,0.3,1,2,2000,1,0.9970960930634738
1205,25,6,50,25,0.01,0.3,1,2,2000,1,0.10596699414408933
1206,25,7,50,25,0.01,0.3,1,2,2000,1,0.21235564036832277
1207,25,8,50,25,0.01,0.3,1,2,2000,1,0.9856951749767656
1208,25,9,50,25,0.01,0.3,1,2,2000,1,0.025672713279607996
1209,25,10,50,25,0.01,0.3,1,2,2000,1,0.6514716569071815
1210,25,11,50,25,0.01,0.3,1,2,2000,1,0.09579431235394459
1211,25,12,50,25,0.01,0.3,1,2,2000,1,0.935568575692095
1212,25,13,50,25,0.01,0.3,1,2,2000,1,0.09132905972801623
1213,25,14,50,25,0.01,0.3,1,2,2000,1,0.12362367269970372
1214,25,15,50,25,0.01,0.3,1,2,2000,1,0.8323428276620144
1215,25,16,50,25,0.01,0.3,1,2,2000,1,0.9968370026973429
1216,25,17,50,25,0.01,0.3,1,2,2000,1,0.0002994717667964416
1217,25,18,50,25,0.01,0.3,1,2,2000,1,0.05776813328532432
1218,25,19,50,25,0.01,0.3,1,2,2000,1,0.0027875660895039693
1219,25,20,50,25,0.01,0.3,1,2,2000,1,0.59112939509396
1220,25,21,50,25,0.01,0.3,1,2,2000,1,4.345129808104844e-05
1221,25,22,50,25,0.01,0.3,1,2,2000,1,0.01142175104933488
1222,25,23,50,25,0.01,0.3,1,2,2000,1,0.21091478720256573
1223,25,24,50,25,0.01,0.3,1,2,2000,1,0.9977339130003431
1224,25,25,50,25,0.01,0.3,1,2,2000,1,0.14587302026150845
1225,25,26,50,25,0.01,0.3,1,2,2000,1,0.9802215491363961
1226,25,27,50,25,0.01,0.3,1,2,2000,1,0.04946869441633195
1227,25,28,50,25,0.01,0.3,1,2,2000,1,0.9970231575059546
1228,25,29,50,25,0.01,0.3,1,2,2000,1,0.2374078923155404
1229,25,30,50,25,0.01,0.3,1,2,2000,1,0.001915380567167055
1230,25,31,50,25,0.01,0.3,1,2,2000,1,0.9982312521050682
1231,25,32,50,25,0.01,0.3,1,2,2000,1,0.5847585082923308
1232,25,33,50,25,0.01,0.3,1,2,2000,1,0.6439847157602894
1233,25,34,50,25,0.01,0.3,1,2,2000,1,0.7121767027005963
1234,25,35,50,25,0.01,0.3,1,2,2000,1,0.0048801667516490815
1235,25,36,50,25,0.01,0.3,1,2,2000,1,0.3856766043533774
1236,25,37,50,25,0.01,0.3,1,2,2000,1,0.5971824513097928
1237,25,38,50,25,0.01,0.3,1,2,2000,1,0.14788852094468313
1238,25,39,50,25,0.01,0.3,1,2,2000,1,0.167847786124998
1239,25,40,50,25,0.01,0.3,1,2,2000,1,0.7088271636813935
1240,25,41,50,25,0.01,0.3,1,2,2000,1,0.9962402170211857
1241,25,42,50,25,0.01,0.3,1,2,2000,1,0.9902146431158448
1242,25,43,50,25,0.01,0.3,1,2,2000,1,0.6344585213167603
1243,25,44,50,25,0.01,0.3,1,2,2000,1,0.089360834848067
1244,25,45,50,25,0.01,0.3,1,2,2000,1,0.6320989620238708
1245,25,46,50,25,0.01,0.3,1,2,2000,1,0.9766475878733831
1246,25,47,50,25,0.01,0.3,1,2,2000,1,0.6689948809255881
1247,25,48,50,25,0.01,0.3,1,2,2000,1,0.3627078301931022
1248,25,49,50,25,0.01,0.3,1,2,2000,1,0.26928021099898103
1249,25,50,50,25,0.01,0.3,1,2,2000,1,0.7468568893962485
1250,26,1,50,25,0.01,0.3,1,2,2000,1,1.6969433115825823e-08
1251,26,2,50,25,0.01,0.3,1,2,2000,1,1.2375373930178837e-11
1252,26,3,50,25,0.01,0.3,1,2,2000,1,3.5478768398205907e-19
1253,26,4,50,25,0.01,0.3,1,2,2000,1,1.182360654521215e-19
1254,26,5,50,25,0.01,0.3,1,2,2000,1,1.6452860411769572e-14
1255,26,6,50,25,0.01,0.3,1,2,2000,1,2.5173876858600563e-19
1256,26,7,50,25,0.01,0.3,1,2,2000,1,5.450938229584913e-27
1257,26,8,50,25,0.01,0.3,1,2,2000,1,3.3426656908526314e-19
1258,26,9,50,25,0.01,0.3,1,2,2000,1,1.0664427078896899e-12
1259,26,10,50,25,0.01,0.3,1,2,2000,1,1.4367922132266787e-22
1260,26,11,50,25,0.01,0.3,1,2,2000,1,1.495005978721274e-22
1261,26,12,50,25,0.01,0.3,1,2,2000,1,5.962277518819699e-08
1262,26,13,50,25,0.01,0.3,1,2,2000,1,4.0994995091163246e-12
1263,26,14,50,25,0.01,0.3,1,2,2000,1,1.1618344348090433e-13
1264,26,15,50,25,0.01,0.3,1,2,2000,1,2.1739197644139254e-19
1265,26,16,50,25,0.01,0.3,1,2,2000,1,6.794878819850894e-29
1266,26,17,50,25,0.01,0.3,1,2,2000,1,5.163371061254976e-08
1267,26,18,50,25,0.01,0.3,1,2,2000,1,5.940053087266587e-18
1268,26,19,50,25,0.01,0.3,1,2,2000,1,2.142542140014073e-23
1269,26,20,50,25,0.01,0.3,1,2,2000,1,1.1360835652369705e-15
1270,26,21,50,25,0.01,0.3,1,2,2000,1,1.441948169890947e-10
1271,26,22,50,25,0.01,0.3,1,2,2000,1,2.0779464042454228e-23
1272,26,23,50,25,0.01,0.3,1,2,2000,1,6.418239740474356e-12
1273,26,24,50,25,0.01,0.3,1,2,2000,1,1.0197315389681073e-24
1274,26,25,50,25,0.01,0.3,1,2,2000,1,1.3770839944218832e-15
1275,26,26,50,25,0.01,0.3,1,2,2000,1,3.48893995183568e-19
1276,26,27,50,25,0.01,0.3,1,2,2000,1,3.1900939579867586e-22
1277,26,28,50,25,0.01,0.3,1,2,2000,1,2.1061478980053015e-11
1278,26,29,50,25,0.01,0.3,1,2,2000,1,4.725083368006801e-20
1279,26,30,50,25,0.01,0.3,1,2,2000,1,1.0792091048742313e-11
1280,26,31,50,25,0.01,0.3,1,2,2000,1,2.7519207343991106e-19
1281,26,32,50,25,0.01,0.3,1,2,2000,1,2.1481372804642162e-14
1282,26,33,50,25,0.01,0.3,1,2,2000,1,1.4449819912499445e-17
1283,26,34,50,25,0.01,0.3,1,2,2000,1,6.441368636135263e-16
1284,26,35,50,25,0.01,0.3,1,2,2000,1,2.7893811241754273e-16
1285,26,36,50,25,0.01,0.3,1,2,2000,1,2.456793157922359e-10
1286,26,37,50,25,0.01,0.3,1,2,2000,1,7.120799113403811e-17
1287,26,38,50,25,0.01,0.3,1,2,2000,1,2.0557838234729945e-18
1288,26,39,50,25,0.01,0.3,1,2,2000,1,3.7691556630817354e-20
1289,26,40,50,25,0.01,0.3,1,2,2000,1,1.7454133170018325e-11
1290,26,41,50,25,0.01,0.3,1,2,2000,1,2.476160638058756e-10
1291,26,42,50,25,0.01,0.3,1,2,2000,1,1.2111010876617359e-18
1292,26,43,50,25,0.01,0.3,1,2,2000,1,1.3269965397699638e-17
1293,26,44,50,25,0.01,0.3,1,2,2000,1,1.0689687991692059e-12
1294,26,45,50,25,0.01,0.3,1,2,2000,1,1.1157972091698098e-12
1295,26,46,50,25,0.01,0.3,1,2,2000,1,1.355563215442955e-13
1296,26,47,50,25,0.01,0.3,1,2,2000,1,3.743266212065691e-20
1297,26,48,50,25,0.01,0.3,1,2,2000,1,3.1028842048955056e-19
1298,26,49,50,25,0.01,0.3,1,2,2000,1,1.3278938657442632e-16
1299,26,50,50,25,0.01,0.3,1,2,2000,1,1.320287098383667e-29
1300,27,1,50,25,0.01,0.3,1,2,2000,1,5.4435188447334264e-08
1301,27,2,50,25,0.01,0.3,1,2,2000,1,4.6472022682514474e-08
1302,27,3,50,25,0.01,0.3,1,2,2000,1,1.2601581016498683e-05
1303,27,4,50,25,0.01,0.3,1,2,2000,1,6.766378341561121e-07
1304,27,5,50,25,0.01,0.3,1,2,2000,1,3.687153249178848e-14
1305,27,6,50,25,0.01,0.3,1,2,2000,1,1.1208073407334618e-06
1306,27,7,50,25,0.01,0.3,1,2,2000,1,2.0299673418448544e-06
1307,27,8,50,25,0.01,0.3,1,2,2000,1,1.7718468092678526e-06
1308,27,9,50,25,0.01,0.3,1,2,2000,1,5.214555213266718e-05
1309,27,10,50,25,0.01,0.3,1,2,2000,1,9.302416211897366e-08
1310,27,11,50,25,0.01,0.3,1,2,2000,1,1.6824698631015258e-06
1311,27,12,50,25,0.01,0.3,1,2,2000,1,1.4198425974626842e-07
1312,27,13,50,25,0.01,0.3,1,2,2000,1,1.2010456454330725e-09
1313,27,14,50,25,0.01,0.3,1,2,2000,1,1.4738411410175334e-10
1314,27,15,50,25,0.01,0.3,1,2,2000,1,1.2882865386241216e-07
1315,27,16,50,25,0.01,0.3,1,2,2000,1,4.536788154126348e-21
1316,27,17,50,25,0.01,0.3,1,2,2000,1,1.1634078542543549e-16
1317,27,18,50,25,0.01,0.3,1,2,2000,1,0.000879805613250922
1318,27,19,50,25,0.01,0.3,1,2,2000,1,1.4099563686329795e-08
1319,27,20,50,25,0.01,0.3,1,2,2000,1,4.1292422030098347e-13
1320,27,21,50,25,0.01,0.3,1,2,2000,1,3.761654517109929e-12
1321,27,22,50,25,0.01,0.3,1,2,2000,1,7.597760744764496e-06
1322,27,23,50,25,0.01,0.3,1,2,2000,1,0.0011919526959645753
1323,27,24,50,25,0.01,0.3,1,2,2000,1,0.00012092314887310539
1324,27,25,50,25,0.01,0.3,1,2,2000,1,1.1975092803599122e-14
1325,27,26,50,25,0.01,0.3,1,2,2000,1,8.914519332764265e-07
1326,27,27,50,25,0.01,0.3,1,2,2000,1,1.8302623132392272e-05
1327,27,28,50,25,0.01,0.3,1,2,2000,1,3.178956518547097e-06
1328,27,29,50,25,0.01,0.3,1,2,2000,1,0.0011073132204001087
1329,27,30,50,25,0.01,0.3,1,2,2000,1,3.1165539115901486e-09
1330,27,31,50,25,0.01,0.3,1,2,2000,1,1.4101912886551565e-05
1331,27,32,50,25,0.01,0.3,1,2,2000,1,0.00011484739445782715
1332,27,33,50,25,0.01,0.3,1,2,2000,1,8.008283937797182e-08
1333,27,34,50,25,0.01,0.3,1,2,2000,1,8.709964421043911e-08
1334,27,35,50,25,0.01,0.3,1,2,2000,1,3.72924469813934e-13
1335,27,36,50,25,0.01,0.3,1,2,2000,1,5.026635996408198e-07
1336,27,37,50,25,0.01,0.3,1,2,2000,1,2.7695485391731128e-14
1337,27,38,50,25,0.01,0.3,1,2,2000,1,2.5399285960925104e-05
1338,27,39,50,25,0.01,0.3,1,2,2000,1,3.6411082393590184e-14
1339,27,40,50,25,0.01,0.3,1,2,2000,1,1.1917950293195115e-05
1340,27,41,50,25,0.01,0.3,1,2,2000,1,9.038102764379687e-07
1341,27,42,50,25,0.01,0.3,1,2,2000,1,1.3006292721356606e-07
1342,27,43,50,25,0.01,0.3,1,2,2000,1,0.0008438389211229541
1343,27,44,50,25,0.01,0.3,1,2,2000,1,7.863914096698942e-13
1344,27,45,50,25,0.01,0.3,1,2,2000,1,2.3127894901348937e-06
1345,27,46,50,25,0.01,0.3,1,2,2000,1,3.4455300083607005e-08
1346,27,47,50,25,0.01,0.3,1,2,2000,1,2.63038204583997e-13
1347,27,48,50,25,0.01,0.3,1,2,2000,1,4.8218930493155904e-08
1348,27,49,50,25,0.01,0.3,1,2,2000,1,2.5286633085765387e-09
1349,27,50,50,25,0.01,0.3,1,2,2000,1,2.5247949735486436e-09
1350,28,1,50,25,0.01,0.3,1,2,2000,1,1.631413261951896e-11
1351,28,2,50,25,0.01,0.3,1,2,2000,1,1.804744698217912e-24
1352,28,3,50,25,0.01,0.3,1,2,2000,1,1.4967161469321576e-13
1353,28,4,50,25,0.01,0.3,1,2,2000,1,3.962018517053381e-17
1354,28,5,50,25,0.01,0.3,1,2,2000,1,3.664581879071043e-23
1355,28,6,50,25,0.01,0.3,1,2,2000,1,1.2782810788908246e-16
1356,28,7,50,25,0.01,0.3,1,2,2000,1,2.5327211509970555e-11
1357,28,8,50,25,0.01,0.3,1,2,2000,1,1.2632970854662212e-16
1358,28,9,50,25,0.01,0.3,1,2,2000,1,5.317889033764577e-09
1359,28,10,50,25,0.01,0.3,1,2,2000,1,4.627008419287231e-12
1360,28,11,50,25,0.01,0.3,1,2,2000,1,1.4072512301521624e-22
1361,28,12,50,25,0.01,0.3,1,2,2000,1,1.6783928169655774e-15
1362,28,13,50,25,0.01,0.3,1,2,2000,1,2.5317183096818435e-10
1363,28,14,50,25,0.01,0.3,1,2,2000,1,1.8676287628894756e-11
1364,28,15,50,25,0.01,0.3,1,2,2000,1,6.32233449646849e-11
1365,28,16,50,25,0.01,0.3,1,2,2000,1,1.1639960384339086e-08
1366,28,17,50,25,0.01,0.3,1,2,2000,1,3.6161950674416307e-14
1367,28,18,50,25,0.01,0.3,1,2,2000,1,4.4140124505028575e-20
1368,28,19,50,25,0.01,0.3,1,2,2000,1,4.4140788231648963e-20
1369,28,20,50,25,0.01,0.3,1,2,2000,1,2.9529683419861683e-18
1370,28,21,50,25,0.01,0.3,1,2,2000,1,3.7924525878694396e-10
1371,28,22,50,25,0.01,0.3,1,2,2000,1,7.32506579631172e-19
1372,28,23,50,25,0.01,0.3,1,2,2000,1,4.583954954654701e-22
1373,28,24,50,25,0.01,0.3,1,2,2000,1,7.525568555255215e-10
1374,28,25,50,25,0.01,0.3,1,2,2000,1,7.191416205494621e-15
1375,28,26,50,25,0.01,0.3,1,2,2000,1,3.95350442159258e-09
1376,28,27,50,25,0.01,0.3,1,2,2000,1,1.8014309227951637e-16
1377,28,28,50,25,0.01,0.3,1,2,2000,1,1.892228990822758e-12
1378,28,29,50,25,0.01,0.3,1,2,2000,1,4.388487471105442e-09
1379,28,30,50,25,0.01,0.3,1,2,2000,1,1.2547945287078842e-14
1380,28,31,50,25,0.01,0.3,1,2,2000,1,2.7819224148486323e-24
1381,28,32,50,25,0.01,0.3,1,2,2000,1,1.203586621063164e-14
1382,28,33,50,25,0.01,0.3,1,2,2000,1,1.469011879561178e-19
1383,28,34,50,25,0.01,0.3,1,2,2000,1,4.259360919788899e-09
1384,28,35,50,25,0.01,0.3,1,2,2000,1,4.931279611691094e-10
1385,28,36,50,25,0.01,0.3,1,2,2000,1,4.3812189306604316e-16
1386,28,37,50,25,0.01,0.3,1,2,2000,1,6.785230405169572e-16
1387,28,38,50,25,0.01,0.3,1,2,2000,1,1.2870966969462496e-15
1388,28,39,50,25,0.01,0.3,1,2,2000,1,1.103654803711217e-12
1389,28,40,50,25,0.01,0.3,1,2,2000,1,5.259724358617743e-16
1390,28,41,50,25,0.01,0.3,1,2,2000,1,2.417131110006994e-12
1391,28,42,50,25,0.01,0.3,1,2,2000,1,1.404716744110295e-21
1392,28,43,50,25,0.01,0.3,1,2,2000,1,6.077879170596987e-22
1393,28,44,50,25,0.01,0.3,1,2,2000,1,1.544431187061604e-10
1394,28,45,50,25,0.01,0.3,1,2,2000,1,3.775636667525568e-12
1395,28,46,50,25,0.01,0.3,1,2,2000,1,1.3534284745932797e-14
1396,28,47,50,25,0.01,0.3,1,2,2000,1,8.822691749149223e-21
1397,28,48,50,25,0.01,0.3,1,2,2000,1,8.569479205236241e-19
1398,28,49,50,25,0.01,0.3,1,2,2000,1,2.828259580140127e-19
1399,28,50,50,25,0.01,0.3,1,2,2000,1,3.0198968011685563e-10
1400,29,1,50,25,0.01,0.3,1,2,2000,1,3.737052734496299e-09
1401,29,2,50,25,0.01,0.3,1,2,2000,1,4.469907006476224e-43
1402,29,3,50,25,0.01,0.3,1,2,2000,1,2.0692392030620555e-12
1403,29,4,50,25,0.01,0.3,1,2,2000,1,2.1851000792294222e-26
1404,29,5,50,25,0.01,0.3,1,2,2000,1,1.7131294591863017e-19
1405,29,6,50,25,0.01,0.3,1,2,2000,1,8.591194024103152e-13
1406,29,7,50,25,0.01,0.3,1,2,2000,1,2.5030428574444725e-11
1407,29,8,50,25,0.01,0.3,1,2,2000,1,2.6691840219327267e-26
1408,29,9,50,25,0.01,0.3,1,2,2000,1,1.2144913352851568e-31
1409,29,10,50,25,0.01,0.3,1,2,2000,1,2.7062442636270295e-51
1410,29,11,50,25,0.01,0.3,1,2,2000,1,3.2564494916732784e-10
1411,29,12,50,25,0.01,0.3,1,2,2000,1,2.1131161289556692e-20
1412,29,13,50,25,0.01,0.3,1,2,2000,1,1.112075852988071e-22
1413,29,14,50,25,0.01,0.3,1,2,2000,1,3.5572703026611416e-23
1414,29,15,50,25,0.01,0.3,1,2,2000,1,1.098930895868034e-19
1415,29,16,50,25,0.01,0.3,1,2,2000,1,4.947901604267216e-21
1416,29,17,50,25,0.01,0.3,1,2,2000,1,2.6469703232597427e-38
1417,29,18,50,25,0.01,0.3,1,2,2000,1,1.67934244196402e-63
1418,29,19,50,25,0.01,0.3,1,2,2000,1,7.513198196873977e-21
1419,29,20,50,25,0.01,0.3,1,2,2000,1,8.379974422291048e-23
1420,29,21,50,25,0.01,0.3,1,2,2000,1,2.438518138034025e-16
1421,29,22,50,25,0.01,0.3,1,2,2000,1,5.016658990406193e-40
1422,29,23,50,25,0.01,0.3,1,2,2000,1,1.16495700790706e-19
1423,29,24,50,25,0.01,0.3,1,2,2000,1,1.3552236952824678e-11
1424,29,25,50,25,0.01,0.3,1,2,2000,1,6.050141475339981e-21
1425,29,26,50,25,0.01,0.3,1,2,2000,1,4.3277645863671805e-16
1426,29,27,50,25,0.01,0.3,1,2,2000,1,8.583086184429728e-11
1427,29,28,50,25,0.01,0.3,1,2,2000,1,9.466535905805515e-12
1428,29,29,50,25,0.01,0.3,1,2,2000,1,3.390988622907705e-14
1429,29,30,50,25,0.01,0.3,1,2,2000,1,7.89195310054629e-15
1430,29,31,50,25,0.01,0.3,1,2,2000,1,3.947739075027519e-33
1431,29,32,50,25,0.01,0.3,1,2,2000,1,8.79855978672787e-48
1432,29,33,50,25,0.01,0.3,1,2,2000,1,5.8994154591702734e-12
1433,29,34,50,25,0.01,0.3,1,2,2000,1,6.759680787279706e-26
1434,29,35,50,25,0.01,0.3,1,2,2000,1,2.0964638207236455e-13
1435,29,36,50,25,0.01,0.3,1,2,2000,1,4.507127669324804e-36
1436,29,37,50,25,0.01,0.3,1,2,2000,1,1.2419569072435732e-07
1437,29,38,50,25,0.01,0.3,1,2,2000,1,2.553051071589553e-13
1438,29,39,50,25,0.01,0.3,1,2,2000,1,2.1617404684530083e-25
1439,29,40,50,25,0.01,0.3,1,2,2000,1,1.5763428748362312e-19
1440,29,41,50,25,0.01,0.3,1,2,2000,1,1.7567469951699974e-29
1441,29,42,50,25,0.01,0.3,1,2,2000,1,3.056365833045856e-37
1442,29,43,50,25,0.01,0.3,1,2,2000,1,1.330925962217064e-16
1443,29,44,50,25,0.01,0.3,1,2,2000,1,2.324258541209943e-14
1444,29,45,50,25,0.01,0.3,1,2,2000,1,4.097581489359743e-10
1445,29,46,50,25,0.01,0.3,1,2,2000,1,4.736996484003327e-31
1446,29,47,50,25,0.01,0.3,1,2,2000,1,2.875899952342944e-17
1447,29,48,50,25,0.01,0.3,1,2,2000,1,4.6722585860654506e-23
1448,29,49,50,25,0.01,0.3,1,2,2000,1,6.678522315744415e-20
1449,29,50,50,25,0.01,0.3,1,2,2000,1,9.785516947318843e-56
1450,30,1,50,25,0.01,0.3,1,2,2000,1,0.037054245183617385
1451,30,2,50,25,0.01,0.3,1,2,2000,1,0.009048329520546378
1452,30,3,50,25,0.01,0.3,1,2,2000,1,0.7602661183763783
1453,30,4,50,25,0.01,0.3,1,2,2000,1,0.0004775592235377276
1454,30,5,50,25,0.01,0.3,1,2,2000,1,0.08721290184413515
1455,30,6,50,25,0.01,0.3,1,2,2000,1,0.043872656347744066
1456,30,7,50,25,0.01,0.3,1,2,2000,1,0.7323570158506912
